,User_id,Rating
494,KQjeaqv_ZHuQwQic8HOiqw,3.0
495,vg1J5bnQlpGGlT0XRfXqIQ,4.0
496,IBrL-6twlZmQBGLdV2DQiw,5.0
497,oTv_z2y8phea2Ab6Y7w40Q,5.0
498,ckMFtaljrmXWaSiQqk9ZWA,4.0
499,NLea0mJffGm_0E6_ATQs7Q,3.0
500,XQ-m75M0aCkCckFBjL0d4w,2.0
501,q6OevSTTLSUaKoj8eVKW-w,4.0
502,kg1Nbs4bMmq3-CmxowVSew,2.0
503,L9N3kmIRwf0acuynQ-xxMA,4.0
504,FjNgN6Dk9fh4NatwthoFgA,4.0
505,JJ3WxVE0lt8M9yfqpI88TA,3.0
506,qOz2eZVj98hQPHXDK85biA,4.0
507,CNdJaOdUjLIceVxhWcMNRA,5.0
508,_g7HODSUCPsFNdkYJVAihQ,5.0
509,qrzo6epsAUau7pC-EWSPKA,4.0
510,KBKghVPb6Nf6Q5gvLKWgsw,3.0
511,71RVNcSPEs8rxyxQllMGeQ,3.0
512,-zuV9Du1HFHaQ6GnVyGWsQ,3.0
513,nkwXwdf6t0SKFp6VWF4OlQ,5.0
514,lI-hR8ftiw88t8lLqvsaXQ,4.0
515,-1J99GAWYAbK7sbZcVEgxQ,2.0
516,60keUBOnuNHy4jHqqqEwTw,4.0
517,cdF9fovYyiU-TKr_GcNxsg,4.0
518,2xGt56YRUJG6wdk5pwoGww,4.0
519,roQOk5osGeL_Lj7J8mIrpQ,2.0
520,CQC8qocHkucrO79k7PScsw,4.0
521,JNf1CzahHfK3UykvcNWT-g,3.0
522,aVaa64zb_-d6VTY3XcXyIQ,3.0
523,Hh6iHC3bW_MUPuOhsIKFYw,5.0
524,VZUHcHoSYtn8mKq31hAM-g,3.0
525,DlaTVmochcfK1y9rh62HTw,5.0
526,TL-4D7-93_Us6LTh5jtxCA,4.0
527,gYk-_VrdgIJwjrBCCYPIKA,5.0
528,dVk4T-kgBjC1V00RpEcPcQ,5.0
529,56Vd6f-R6ibUCxsV2sDc1A,3.0
530,Ba-yjASkHCi39KyaFfvt8A,3.0
531,s_q4051Tn8aV1Et5M6MzeA,4.0
532,0UtERzXqt3NpCKuvnQ0Lrw,4.0
533,tZk5CeIvoU7MWPPI5NiiTg,5.0
534,hqojrGeufv6qYpN00R-OsA,3.0
535,Wb5Gs_FpWDYjrhn0luPd3A,4.0
536,T7UOTXOsi6ZdJkzy8czTMw,3.0
537,Bm64uNe_NT2G_EyT3A8h3A,3.0
538,eydaYzZbJ-2cLcEDA5d5hQ,5.0
539,UMpXkI_N0PaPprhhiUUZ0w,4.0
540,lzd1pUgb_41Ck0AGDEphoA,4.0
541,ckQyi6cnOyLE1LWrfn-qww,4.0
542,ln-8dqz9uu5TwjVg1vYESg,3.0
543,_Q8L7PAbQ1VWNPY3jofuYA,5.0
544,Ga3jWFFW1tDfPCNT6b79ug,2.0
545,AGm0ij7gr0KsB34LDRInNw,2.0
546,4x7RkYst84WPnjvz4DnuUg,4.0
547,002slNgnEtAvsNYFLw7rGA,3.0
548,6F5isH8Dljj6WF0dTlt_9g,4.0
549,W8f2_B1NDXi7c9sXHi4r4A,5.0
550,yRtajw-lGYoOXdOdfwV9hQ,5.0
551,Pp4doAlCjxOxemlkTc7ERQ,4.0
552,bGyTeVdJhsiD5cyZ5oATjg,5.0
553,vivFH2_uIcOyqel-cHmxLA,4.0
554,RsRFHwvJKguLL2EOT6fj2g,5.0
555,lI-hR8ftiw88t8lLqvsaXQ,5.0
556,uicOpGG12VIfGGfWQUIimA,5.0
557,ln-8dqz9uu5TwjVg1vYESg,5.0
558,jShChcFSVXOIOhuXTNrRvg,5.0
559,Fd8Heu1mZEra7bCX3Xb3-Q,2.0
560,e6QRXwwzhebaLVX0JEztpg,5.0
561,aqWXHhcR_CdmKmxggFOlEA,4.0
562,P5bUL3Engv-2z6kKohB6qQ,4.0
563,xVndjy6wsAxGlOxPjBbZxw,5.0
564,qwH4kjLc9NEBvumFE8IrrA,5.0
565,8fgiuFMuN5yfoALzts-K7w,5.0
566,eydaYzZbJ-2cLcEDA5d5hQ,4.0
567,VZUHcHoSYtn8mKq31hAM-g,5.0
568,a8QNaErKMX1GTPfBPaH-bA,5.0
569,-vBbg7fTK3y8W0PtpzlLWQ,5.0
570,AX83lG8orwuPvLugIkSMbg,4.0
571,NNlMrOybRoPmoKw9baPc2Q,1.0
572,PEhgPoIXB58oDWf2dbMMww,5.0
573,1Tadqh_J0yMLi8fYs9TmEw,4.0
574,fUvvNNUqpsBsNEdCrbibYw,3.0
575,0VulevnWTbzdbNw1biqpmg,4.0
576,0G7LQ1NKgp-zDf1nOrikjg,4.0
577,OEKlme4hT5GAomR8JVZjkw,5.0
578,qzDCMkf0vpk51UapdPoHPg,3.0
579,3doc532VoZ0m2bzblO8UJw,4.0
580,uD3MDUJNAM3-9BilmKL4uw,2.0
581,OszAQJyUpB9vomvBc7dOKw,5.0
582,VRrIbj3XVpI7Io0lZu8Y4g,5.0
583,-weKNThLr8N8ndNihgZJIg,3.0
584,eIa4QJXp5ZNmuFORnuPvDA,5.0
585,EwEdVgSWVVNzCuweW3FGaA,2.0
586,J_2HkIwv3vTF5CjsSIkKRQ,2.0
587,0sMaM565Vv6Gp0iuhoTiFg,5.0
588,H309OFMbqu9Ko6TV6WDRQg,4.0
589,ixEhJBN7xGFuc61I1WikfQ,4.0
590,Wp1eXyqonZRA1SHzzWJoFA,4.0
591,JaoluQLUph2W-671aDpWxQ,5.0
592,faI4ufIVH1m7EOFV9m2rVA,4.0
593,FHfjAReTovbu0chLv-WGrQ,5.0
594,Hxz4U00ZcadEzEVwG-Yslw,5.0
595,ECZPvbk-sp4V2Yj_tfQERw,5.0
596,-zQwQs_cquJIzPgOPJsvfw,4.0
597,c9-jEIfBnLa4iNHxVmXAHA,5.0
598,2i-y5BCiUOXCqzWIz6NZXw,2.0
599,B5OvwyNefxULg5g5rMRJIg,4.0
600,8WqDNxCgsKtN6wiIOT6qBw,3.0
601,1k6Yuk4Ww0LiXknsAe5-2g,4.0
602,71RVNcSPEs8rxyxQllMGeQ,3.0
603,EnoYjb9sqNqNSdzMbElqvw,5.0
604,baD0m5hJdUYEqmJaV3uMdQ,3.0
605,JeyZPJ07G7mOLsAIgxO50Q,5.0
606,ot5L2V7x2tsOcAciB1az1g,3.0
607,sBswn4u5KkmMyWVCV8mTrA,4.0
608,t9OAdJcdL3suwm0jsAzQEw,4.0
609,MgAgvJwlt8ujtE4Pr0r9uQ,4.0
610,u8Rp52VRzFB-uS6e4u64MQ,5.0
611,KpIkTXSiYFwSR1HZPMadlg,4.0
612,-g92E-FSyAhKfWe0GWR8Zg,4.0
613,xL5Uo6TemnV3xvmpX-Gaog,4.0
614,6_IL6_nr769i_LBynuQDYg,5.0
615,YtdTM3_u-vPaaMDcklIikA,4.0
616,RIGOL8DnNLz-7prhDdP-EA,5.0
617,8rHBjGvSkQSf2k-Sc7J-9A,5.0
618,t_xEAoTqhTV_W3U_1jME-g,5.0
619,IgscXYpoe7c9yCC1wY1zbQ,5.0
620,XA0mlHUo_8TgftFe-0JZ7w,1.0
621,jKZp3ztW7r18qp3t4KFpvQ,4.0
622,ihqfOa0RpyhsU8zXOJpC_A,4.0
623,veQVlF_629VxcTFTk1aznw,4.0
624,pmKnNkGVgzhMkwJaTU5apA,5.0
625,q6OevSTTLSUaKoj8eVKW-w,5.0
626,xzvTed9al7cOEc0S57kb3w,4.0
627,MGhKNO12impia4GKUvdcAA,4.0
628,182OovAWrdzg5cvSyLX92w,5.0
629,Pqs2cVDuNjJ3TOjli-vyZw,4.0
630,cTHvB1avJo4JrrtBHID4Dw,5.0
631,VCT8n098BMGopQqlP57EQg,4.0
632,PUjQCUBHcyxJ0PimblvOkA,5.0
633,v1OTTmKvFTu6xcFhfgcckw,4.0
634,xeyP7KJH5WZRa4TsCqWEjw,3.0
635,KuvzKejeCzG34wPfZ8GOtw,3.0
636,NnL6HUNY9ckb9mSbTGkjOg,5.0
637,xLzCpIZGdOnKQStT1d8l6A,4.0
638,HrTXdduN9wbuxasd1w8toA,5.0
639,72mAnQtBraFDh8ofWMpAKw,5.0
640,lyhz77mZh7HfEg2032Vjug,4.0
641,4jvkjUt2rw1Ow3yzMIcXdw,5.0
642,R56bB8f0t7Qr9UsHiJTYlw,3.0
643,8rDoTAvdBGb4ur-zU34h-w,5.0
644,OQwRmDsYpruPXTFEcFpmPw,4.0
645,6iaunnYnVj3HrCx92YdaFA,3.0
646,T1hPA7pN7eOHPlAD7J5QAA,5.0
647,TLTbtobx10vpK3rYP8-2sw,4.0
648,Tp2AqLjTwimSbtqD71G4Xw,5.0
649,ln-8dqz9uu5TwjVg1vYESg,4.0
650,v8RLnGiWPFXuwnavp-NfSw,2.0
651,7Ri5onau346fF5l9Zlj-Gg,4.0
652,73DZUFYAXuycbJ_eEAox1Q,5.0
653,HWOOrgZa6QvbU-XjWEIs9A,2.0
654,1WfaAbWC06QDnb59vqnEZw,5.0
655,Zox0EBX1HpdTMD6hIHhZ_w,3.0
656,ii0Ki85fCV4Sia4otNVwcA,5.0
657,C7dE67z9UTCqcwxgyBcTJA,5.0
658,sDS2DFgAapj7gJ83P425Fg,4.0
659,X_LdEqdD533i9E7gkWfE_Q,5.0
660,fccMIyBd6ZhFUVAhvSqsrw,4.0
661,LNlJEpd0l3zkpbq2El7ljw,4.0
662,4InFkxzE3nxy5hd5IfLSFw,5.0
663,--T8djg0nrb_yMMMA3Y0jQ,4.0
664,yVxVGS68r_IDNIFWTK0JTw,5.0
665,CGRkejdGiNtvX-lhcOFUZQ,3.0
666,yBvR-QKeAOqGZV-AvqHiqg,5.0
667,UtQpusM3vlcAsEXrguL1vA,5.0
668,09D7Y6dbzmVQ0F15MH1AQw,4.0
669,Ybl2ymFb1IheUuLRDOxQ_g,2.0
670,A-5D1nwCfDpoI5WvJ2Jh7A,5.0
671,jotP6mdocZYKsEGU4gA69Q,5.0
672,Kt1Q8VJLn9CAqeH_o0ybKg,4.0
673,ybnJoXphDsVeg299y5A3hQ,4.0
674,0RlFhjjlEpGPju0faFe9TQ,4.0
675,cpeu5gTaE8fU8-zZfKJcpg,5.0
676,TbjFvek74Qrg7qAuxZ9OPw,4.0
677,gfyW0vuJls8ARoHmogfcmw,3.0
678,a-cCfp-QF_Xw9sW3sKdanQ,5.0
679,vTgnhH84AzZiYE3r8M-Tcg,5.0
680,f2RSGAwvBusH-RPU3MFeyQ,1.0
681,o9Ye_zhWAD7NlcAETpC-Vw,2.0
682,TlfFhGACbz3Z41dswpxD_Q,5.0
683,8yJwzY5kRfRTqg5UdoMAsA,4.0
684,kS1MQHYwIfD0462PE61IBw,4.0
685,dpin73DvJn-IvKUNj_ZxCA,2.0
686,D_7rCwBDL5oQayXvfriwgg,4.0
687,_fGysU48tncAdUlJHbMwXw,5.0
688,awY9ufaTaRazmQkttn_RMg,5.0
689,C0IU0j3nVFoEBlnySYMXLA,3.0
690,8ciQzrRSDqCeS9EIYdpkvA,5.0
691,-kXJlkBaFc7NxKCVf4CgJg,4.0
692,V_MDnGZpb2666cc_qMqMxg,5.0
693,40MywB-9aaAPmqRkThlaWw,5.0
694,5hVhjpPq624lurVldN4Kdw,4.0
695,ly_g_pbm-YE7-m3-gs1C4Q,3.0
696,ydjy1zr_MQo2wswNzR2dGA,5.0
697,dWVvF7k0ZXeJvakmT_CnEA,4.0
698,qoCtv2bTcTH8jTAABF0qLw,5.0
699,4XLyP455UoWQ1yz9THKYEA,5.0
700,kVwvb9vW0sPBGryY8slB-w,5.0
701,hxHQFhgHg4u9xAIswrG_5A,4.0
702,ao_3zIGu3TP-YiT-A3TQag,4.0
703,RfjWiiBRO5uorrxzfwdBYQ,4.0
704,haUljeiekSeVmSeWny_9vw,2.0
705,hKu_tOCxk6_nFsqPyuLUXg,3.0
706,lFy60SmV1Vs4Ug4MkwI2uA,3.0
707,urhy2vLd0VWRPz9D3JAYMA,4.0
708,bFrrYqsgbTm8vLUM_Azu6w,3.0
709,b7Fym9T4OK5pmF1ZLcqeRw,4.0
710,Os7XnHJYLsHFhOsiMLQ6mA,4.0
711,sfXELG2SCfb8B7Ay5LmY7g,5.0
712,-30gBOtr1_q1OClG-fpLJQ,5.0
713,S91kz40EtAo3AKUrDyEeDg,5.0
714,lT6e_jRDzuq32vCQHc-I-A,5.0
715,TKR6wSYFEyNPYJosARYLGA,5.0
716,0QeJC2inz6P-OVzROU_LNw,5.0
717,FIHv-S6cb76mLNWLKho88w,3.0
718,n5QxaVh7jDxTwW_iOYY3Cw,4.0
719,grpctB0Bem-1_J3GT3Yz0Q,4.0
720,hP7mKqLv57veQKiFWvA0Dw,4.0
721,GfUn_M1mxkqg32--2LewWA,3.0
722,P5bUL3Engv-2z6kKohB6qQ,4.0
723,k43yALzNcWA0-vqbbyYNmA,3.0
724,FzdKDEnEXdUVzog6y2lAwg,5.0
725,ocv3RMJZFScAMHmudpqWpQ,5.0
726,T_ua0osjaKMUmyhwOZfFTw,5.0
727,H74c_2LheXJmtEJd2EV6WQ,5.0
728,WGWB1s5fVnFjnAyNkK-lzw,5.0
729,0SszJSfD5LaOqmOVgLqe2g,4.0
730,aKAGlmoKsgnQ8Avh86-SOg,4.0
731,Wxd-EKF2Z4RHZUmwQ6Eeew,3.0
732,pZKlN2acOyHoaNZErtqpnw,5.0
733,DfcdoGzz39FBS6o8U7ZyOQ,4.0
734,7kpCmy9wuBskM6-1oz1LEQ,4.0
735,n8dIqx620IcUSufIIKe2Rw,5.0
736,kf-MmyEukrlpw_Gjdr_TZQ,2.0
737,aZcS1abc-CuiKT24-hSUPw,5.0
738,iO2Bw-YDcEv595Zp5Cn-ZQ,4.0
739,cuF7zQubiOmVsNZQheNRug,4.0
740,KyGkyqSPuJW-Sq7OXPVu2w,4.0
741,32MIC0q4ipf-_uq7vF_ZXA,3.0
742,te29qogBs1QB50Cu4itdoA,2.0
743,RHwUn_foju9-kCzTWSg96Q,2.0
744,GEu83t4SjJ5S7SdoGkZIDg,4.0
745,G8a8w086oXIfAxFrSF97Ew,5.0
746,QwXpGYoZ4eUE4Bp_sQWj2Q,4.0
747,aDGAjfvul2nvigzkFSwF5w,5.0
748,-49fWJA2MU8ppRw8-rX6Sg,4.0
749,n1pp7Kqj9p9HQACdbabkFQ,5.0
750,z-R-_pNPK8FqHFSfC422SQ,3.0
751,6I042PLRiYub7RvufcqjZQ,4.0
752,-1J99GAWYAbK7sbZcVEgxQ,2.0
753,-bj4evSejxRDuvYnmcGNrg,4.0
754,ImIQjXqIPLlGhYt9Qw_OtA,5.0
755,PjYaEnWRFB7uogiAeaXQQA,5.0
756,rMxvC3pj-PG9WXjUb7Ai-g,5.0
757,B-BO8FE6Fvf7ruAjSem8lw,4.0
758,CqSnsvoaBzEgAmGm-XnzaA,5.0
759,RACaZuc0YD9jRPAtaust5g,4.0
760,ohvp-jFb5KFY9I2jWc8nZA,4.0
761,SNzCHlR69t50b0bmc07HXw,1.0
762,YqvmLkY7jA8TQ3qBg00r1A,4.0
763,ifL0pP6wK_6TZVO_Qnk2aQ,4.0
764,A1r6qjRxaZM8US-jtgZxJA,5.0
765,o4evTwXLsvAJcWwuqY1huA,1.0
766,K2zplTgI-vNzB7ndXG-y0w,5.0
767,YTSNZab3JhT5ceEOTe1rKg,5.0
768,sRNtryobqUsM_I_79bzUgA,5.0
769,OAt3BR0aQ8Yhrh6OlpATGA,4.0
770,5ljYDHW7pHufeDTZhxexTA,5.0
771,56Vd6f-R6ibUCxsV2sDc1A,3.0
772,dU1rhDcqbfqy6qyQKiba2A,4.0
773,M663pS3uy22q4DbqI4ey9Q,1.0
774,7V8ho5mR4iAsV8bV4KUUog,5.0
775,ZtY9bMvYkUFoZjhHC5kshg,5.0
776,DliMNDnXpyOz4aBAKkty9Q,5.0
777,ul8aYyhPmGIPjTHo7AINqQ,4.0
778,WWtAeYZHlo5bEE5fg6LjXg,4.0
779,xabFKJmDfca06U501y5fQQ,2.0
780,dLSpBPiPY2NoKjywxTX0ZQ,3.0
781,uqY5VAtcoEn_8kcXucw8QQ,4.0
782,68diLHUSM0h_bx0i1XPw4g,5.0
783,0aH9QrxAxD8tEEVVOVv3kA,4.0
784,xZLBbfOEu0D9ui5TOSmeBQ,5.0
785,HVPrZuTFciaRLmEwCdl-yw,4.0
786,pILwv96yeZsmUjglRsSuDw,4.0
787,L1FxlBLaBuekazfDWAeHAQ,5.0
788,YTZYlzPqUVN8u3KHR9dx6Q,5.0
789,BLBzBi9mEc_GEOkTSO1S_w,2.0
790,hQ0aQ-EdeshMwkhXKPlK5w,4.0
791,YpU9kTxphYcHpx4dTg_Lpg,4.0
792,FgY7BKD6s4O8ItXt516WVA,5.0
793,AUs9EaE3-r0dlRCa0HO20g,5.0
794,1P9BpFZ_d3PGCdytDTYJCw,4.0
795,JjTusdmnjHxKe-Kqwr0YGA,3.0
796,x7ZcBu9-EEWxRNofZBkI6A,5.0
797,vSovcCCC-3_Ugf3dwDQqBQ,5.0
798,VoSRkkKzLEPkfXTq-KBNQA,4.0
799,4SzBoG7EbYhsynUNXyDB1w,4.0
800,Ziz1dBhYulEfv98sPj9NIw,4.0
801,lzRcx4un0JLz2-iIZPgiHA,3.0
802,xIQ5W6a9W5R3JkZ_6tmA-g,4.0
803,oLkQ-SEX2UHJvnxYgoW_pA,5.0
804,8o-P54348nQR_9PgyMM1tA,4.0
805,cJVqHvDLN9g3GE4VfxDbZQ,3.0
806,m6VbqnZ0Pq-mhjtQvoY65w,4.0
807,MY4FaqaLYL3S6--SjEWuaw,5.0
808,ybkYMP-SjJB8Sn-bnbYluQ,4.0
809,S4TPn8Zjle5epXPcjw1nQQ,3.0
810,aPU5w9kV0_eD17Q9mmt4OQ,4.0
811,gLke-4oih1t7urvoQAENcQ,4.0
812,gOM5Wt0dY0yG38ClhnMbVA,1.0
813,gOEuPac4l8E6r1WJSYlkKg,3.0
814,aSUmRlQxraEBVRnhpx9l9w,4.0
815,Lb37hatAjI3fgHEh2lMNEw,4.0
816,LJ_6Mdrd959hEwSnuSwsPQ,4.0
817,e6QRXwwzhebaLVX0JEztpg,5.0
818,4En9nCuO9N1qWfzHTaADBg,4.0
819,T8tF6h676yUenAcohr2WYw,4.0
820,mcbDoQSo9pUJ5Rzslp_ucQ,4.0
821,WJfNVm4mXXDt1Vakg13CpA,4.0
822,TAzGPFt9x99JCYWtDmZDWg,5.0
823,Rx7DNBmPPShVjlcQidGuTw,4.0
824,3FTv5-zfzqm0_ZZ4lRYtTg,5.0
825,0sZ1BLZEocy6fl5Gyfs5hQ,2.0
826,luRBlngRdp-jMBtBqgWhAA,1.0
827,H3qdTHAqBUWni4DQISluIQ,5.0
828,SVwKjoWmi_9fZvTOZgiETA,3.0
829,c_T9sGM79aM9KGXKy7FTwA,4.0
830,HKSrv0d4xv4ispaiIF_eJw,4.0
831,V8kkEeMzioYywaiBX7fiiw,5.0
832,sk32M9pVN7r1Cpyf74dZmg,4.0
833,k4OdaJT9o5-LtbPCe7nlkw,4.0
834,mj0TFO4fyv2K9BydUUZ_Yw,4.0
835,UnDfCKbU9INlGtKDCcGtYw,4.0
836,SWVrg9k-H9INVegf-4qe5Q,4.0
837,Uj9cdIXedDlOD4B5GoB7gw,5.0
838,lVjebp8x38Jw2QjU3kerYA,5.0
839,t0T6400Fc7FO89kqLURBBQ,5.0
840,rquMVml4tqfF331Wnsw7FA,5.0
841,VVacuGpdNGAkYpLYCXmGZw,5.0
842,8aSgFHQTJJo7CCNUUfOffg,4.0
843,0nkYjIAMO4MYPtE-rEuXfw,4.0
844,D1LeNWYRYX5Y3QU501k3tQ,5.0
845,C79amSxSy_uNqbiwfL4M5w,4.0
846,c4mkYDTjJc-_lOM32YaPPQ,5.0
847,IVF0FIjcxxOZk0zfcElu-A,5.0
848,IFtbvwIpjbbl5fE6sbf0dQ,4.0
849,gm87tv2u2TXFFlm-NR_Asg,4.0
850,XC8zLBhsCBmaJ5cL4izwsw,4.0
851,Ga5XHg4ahD-Vdw8j4YS6bQ,4.0
852,qR81na-L8R84KAtcLdc_SA,4.0
853,TL-4D7-93_Us6LTh5jtxCA,5.0
854,Os7JboTDl2BniFTglNEd0A,1.0
855,AP_wmcvvgKPj6bkOb5rBwg,5.0
856,xtbetsUKa4QSxPM-FdDFIQ,2.0
857,m9ygO_D_qk_IdyRs7c79GA,1.0
858,Y6ARs1Q3G7C4baZLlrGvwg,4.0
859,8UlWjig396l9iAHkqiXBSA,4.0
860,pkU3o8Xkz4xR38SRKmSA_w,5.0
861,hqojrGeufv6qYpN00R-OsA,5.0
862,xrY0z2h_lsGg0hjyNz6F7Q,4.0
863,YCwvkfzlTYwak3OMySWBSg,5.0
864,2fN8mN7uUjOw-QqtcgYqXQ,4.0
865,2ouHbF02c5_1F_fPgUvf7Q,2.0
866,Ap92Jeoi4yw46EX30r_IUQ,1.0
867,cJCYCEfDL4n5TgU9y8RTWg,3.0
868,r9Wii37p0kEDIUt2e2_LqQ,4.0
869,9J-EGdWzgphNnSzFECRoDQ,4.0
870,h9VHsfMeP3PAO_T9Zbw4lA,4.0
871,SC2HZlY3V7XdwfZ4s4_z8A,2.0
872,EtqNHeqEiup1YGy5S2c_Ug,5.0
873,zLnJAIrziy39S-gg7JWQJg,5.0
874,K1lkv1Zpnzsl3n08Zv04kg,5.0
875,BxSeiMApTGkDkl-whxGTCg,5.0
876,xs4GVB9p7xl-1QVawOPdAg,4.0
877,OZRhAe-La1bX2xhLGJujVg,4.0
878,uvoWDiH8ryFeeSNu6UPoZA,5.0
879,r8RArvbDUx6xv_TxMm0Y1w,5.0
880,3Q2bpt1iX6tdCuCK6M-ePA,4.0
881,pskTGmNATgiOj6750WPLDA,1.0
882,vZljzeao1gleetOhC9BvaA,2.0
883,oNV7-xGC9Mi9lGLF1s6jmw,5.0
884,1DcL2o2psspLxtgOrSXhkA,5.0
885,FFSS1B1C1g9jRoLjf26SuA,4.0
886,vOTulAGHNcwgfyUhZJHYEg,5.0
887,ItJnvg072ORFoXTpmcKHaw,2.0
888,K1mas1AjV3K2Dao2N6hKiA,4.0
889,35ZQsOqQ7v7yTvH5XoKfCg,5.0
890,yyRtjexqj9Mu1RvEcl3kPQ,2.0
891,d6ejamZ_Ajy_hfHcno7mww,2.0
892,hEGTKNc5TknVreaLhrdt0g,4.0
893,_C1P2b5xYguJeAVNqasQFw,2.0
894,BbQgCYDLITex8ZpYuhMMdg,3.0
895,DWCNkgLPUeIkZCwfZ9JxWw,5.0
896,XeWIIUbGwxS6YKrbddBtFw,4.0
897,sEtGnbtsLHTXTV3QoHZrUw,4.0
898,uYwuHG1KG55JV_Vbyzu4Qw,2.0
899,SIC4MlaNLlZ2e4DIh81UkQ,4.0
900,5ZxXCGvKBWfDZCKk-_FRNg,4.0
901,TbDOHRKSddMd8fdJqjKirQ,5.0
902,ekqlxLk9158fbfStOS6Qgw,4.0
903,5-f3yj_Mp7SzpMXoqnyyzQ,5.0
904,g94lYUt_-OVpVTPumC8g9A,4.0
905,NM-B21z7EnPXIWsHDM7kbg,5.0
906,js--iAkMV68RC-eQmKD7fw,1.0
907,-j9ju5Nv3Ya7PDkGPWBCug,1.0
908,vkF5XsVgrnK_II0uM-ueSw,4.0
909,OGnLjckT2VWkmY4AEJVPyw,2.0
910,fw9VtoEZw91A9b8vZ93r1A,5.0
911,uYyDuaTvFx3muKxvZf8-pw,4.0
912,OmqMnnhTu4mgJUYzBTDfBw,4.0
913,xMKpXNaicvI-BgSA69yp9A,5.0
914,2JVwbO5pChIPe1NG2LisCw,4.0
915,dviPtjXu-AzbefzWExaxGA,5.0
916,GFKxi6XBDs2FSfkL5hMO_A,1.0
917,JjjLPCKqcEaeo9U9OvF-yQ,3.0
918,qF6L-tp2kQ5s_WuiY3Fk3w,4.0
919,jiBP7htskM9NTABCdurxzQ,5.0
920,aa2jzpaYSW-4GMhF05eWqg,4.0
921,qcvLeO7CUNQLZ5cgaBKMDA,5.0
922,woYf_lR2nvXoUTTs4CuPTQ,4.0
923,0gwPT6J_pJg8exjm8C8B5A,2.0
924,Jh-igGTcuMJ82Jxpzj3ulQ,2.0
925,Vuh2TzMfPp0OwC8gMpRuww,3.0
926,ln-8dqz9uu5TwjVg1vYESg,4.0
927,9yFSUGIui9q6chAv4AEXyg,5.0
928,dEFce9h2hiaTpgEmFF3zbA,4.0
929,25AnOaWNSzhHK8sSUMpSZQ,1.0
930,hOPhxpCvB2bKjRoMG16OCw,2.0
931,PnO95J88y26uowPP_62hFA,3.0
932,sfXELG2SCfb8B7Ay5LmY7g,3.0
933,0gYLcORDT6iqxSr8rhHysA,4.0
934,o-t-i7nbT5N_cmkCXs5oDQ,4.0
935,qrzo6epsAUau7pC-EWSPKA,3.0
936,aSUmRlQxraEBVRnhpx9l9w,3.0
937,a5QS6g30nM4q2XFGP6Po9g,4.0
938,SC2HZlY3V7XdwfZ4s4_z8A,4.0
939,Mtt2lFmX5UsTjpq75rip_w,5.0
940,c4mkYDTjJc-_lOM32YaPPQ,3.0
941,C9ijJDnBaaWNQD5tLcNBFQ,4.0
942,2SwGt1jYNFlXqlJbINo7cQ,4.0
943,Y6T4Fjtm4u2EytobnlLAsw,3.0
944,OzU3uTiW1cq22iEEy8_TVg,5.0
945,FAArGkbd6l3t73uR-jfw_Q,4.0
946,u_LBaXlugdLHPdV9JksIgw,4.0
947,AthTPapZe_X4u9kopNATxw,1.0
948,cji0MOcc8aefK4Qm_TeC5A,5.0
949,WJfNVm4mXXDt1Vakg13CpA,2.0
950,xnQs2C3HDsNjBg6fvbcUIA,3.0
951,WBT-WTkX6mJOiMNb36LO0A,2.0
952,LTFb-ij3TDTo_pDZYmUPxQ,3.0
953,isSlR0cY7PhXUbuRI8qwvA,3.0
954,jPYo0tgCP9If38vn_0aeKA,4.0
955,cjKRBwnofofxjakVJyNfQw,5.0
956,Tm3SdDX5fa8O6NN-tciSkA,4.0
957,sBswn4u5KkmMyWVCV8mTrA,3.0
958,1_jKOn0vckVwEpNIVax7Zw,2.0
959,tjFs-IIx435_3F6Dz7EoyA,5.0
960,kOVxC6FyaxQdxkhsztnd7Q,4.0
961,aKAGlmoKsgnQ8Avh86-SOg,3.0
962,PjYaEnWRFB7uogiAeaXQQA,4.0
963,ybkYMP-SjJB8Sn-bnbYluQ,4.0
964,e6QRXwwzhebaLVX0JEztpg,3.0
965,uv3XzRc6rT6r_Xd-7aRIzA,4.0
966,-1J99GAWYAbK7sbZcVEgxQ,3.0
967,ataY9zKkPoi-fyIsKdPZLg,4.0
968,PxV3K67lusm0RCUj3wqUOQ,1.0
969,ocv3RMJZFScAMHmudpqWpQ,4.0
970,xVndjy6wsAxGlOxPjBbZxw,3.0
971,71RVNcSPEs8rxyxQllMGeQ,4.0
972,TXTg2Q1mnf_kbewJs2XhPA,3.0
973,vivFH2_uIcOyqel-cHmxLA,5.0
974,a5QS6g30nM4q2XFGP6Po9g,2.0
975,73DZUFYAXuycbJ_eEAox1Q,3.0
976,Wbwv4at33RscYwinLrxA4A,5.0
977,FHfjAReTovbu0chLv-WGrQ,1.0
978,2fN8mN7uUjOw-QqtcgYqXQ,2.0
979,W8f2_B1NDXi7c9sXHi4r4A,5.0
980,ybnJoXphDsVeg299y5A3hQ,3.0
981,tfg1Nhwx94Y4GdQHLVawbw,3.0
982,L9N3kmIRwf0acuynQ-xxMA,3.0
983,Wxd-EKF2Z4RHZUmwQ6Eeew,3.0
984,c4mkYDTjJc-_lOM32YaPPQ,5.0
985,yVxVGS68r_IDNIFWTK0JTw,5.0
986,V7EnMOl3O9jBq7p8KvYcFg,5.0
987,q3NRU7LtOp63q4Q13zgZGA,5.0
988,6GnO5Yn8sGnw3Npzyjgk0Q,4.0
